order_item_id,order_id,product_id,quantity
8182,3662,128,2
1329,593,18,1
8826,3939,10,1
6988,3137,72,1
5423,2433,33,4
2132,958,136,1
394,176,24,1
547,248,32,3
8275,3699,74,5
11015,4961,57,7
4427,1990,67,3
4521,2031,7,2
9473,4240,123,3
8791,3924,23,2
6592,2978,98,6
5645,2531,15,2
8250,3691,92,1
9161,4095,25,4
1368,613,27,2
5087,2294,131,4
3820,1723,119,6
8608,3841,144,2
9897,4436,86,1
10934,4925,147,1
5435,2438,108,3
9390,4203,142,3
9730,4359,8,5
7184,3224,5,3
8641,3857,27,2
3787,1709,106,5
8993,4019,146,3
9957,4463,9,1
11210,5277,140,5
9177,4103,31,5
5322,2392,132,1
10798,4859,136,1
8885,3966,1,2
3409,1534,136,1
11193,5942,83,3
8888,3968,136,7
7178,3221,119,1
3211,1444,7,5
7185,3224,21,1
1601,733,40,6
1269,565,125,3
8460,3777,94,1
8626,3849,142,3
6863,3082,38,3
3475,1565,48,3
3071,1386,16,3
4688,2104,106,2
3621,1639,50,3
10725,4820,108,5
5986,2685,6,1
3323,1492,88,2
1314,587,122,1
72,32,38,2
5790,2598,105,1
7531,3373,22,10
2868,1294,55,1
4676,2099,105,3
6030,2707,80,1
9794,4391,139,1
7569,3392,132,8
10304,4619,92,3
6482,2928,120,3
128,58,53,1
2480,1118,106,3
7286,3263,65,4
7578,3397,141,2
10623,4776,40,5
4527,2034,64,2
6965,3128,39,2
7346,3288,126,2
9007,4026,47,1
1549,702,68,3
10889,4901,41,3
3383,1521,64,2
3818,1721,64,3
10429,4676,75,-1
8107,3629,115,4
6905,3103,47,9
9672,4335,137,2
11109,5077,80,2
8654,3863,10,1
4094,1844,139,1
757,340,14,6
10351,4641,94,4
916,413,52,4
191,91,143,1
7736,3468,35,7
9243,4131,109,2
3579,1616,36,5
10385,4657,76,3
11140,5899,145,1
1748,794,127,2
396,177,83,4
8999,4021,118,4
10888,4900,118,1
765,344,112,2
8773,3919,67,3
5077,2288,143,2
910,411,49,2
3774,1702,102,6
1589,726,21,3
3916,1762,74,4
7487,3351,142,1
5378,2415,117,3
2123,956,137,1
4196,1890,9,1
10777,4846,30,1
10840,4881,72,3
6670,3008,19,2
4546,2044,16,7
4748,2129,143,0
3482,1567,118,1
1757,799,5,2
4968,2236,11,4
10910,4912,78,10
6523,2948,9,2
6534,2953,140,1
9893,4433,146,4
10747,4832,17,1
587,265,46,2
5860,2628,123,1
5227,2352,49,2
8431,3768,131,1
2237,1006,9,1
812,368,8,6
6911,3107,21,6
10730,4822,65,2
2240,1007,58,1
1453,656,136,4
4448,2000,66,1
3223,1449,23,6
5160,2324,38,1
10002,4483,4,6
1327,592,43,3
20,12,102,2
700,314,61,4
2310,1037,8,6
8665,3870,108,2
5261,2366,97,1
6576,2970,148,1
5270,2371,28,1
3605,1630,107,1
4990,2247,138,6
576,260,128,1
7383,3301,147,3
4511,2028,74,7
10218,4579,79,7
5653,2533,3,2
8934,3990,100,1
1911,868,91,1
7277,3260,40,4
8761,3911,28,1
1101,495,4,3
2719,1231,109,2
9434,4224,104,1
2414,1088,26,2
7209,3233,104,2
3387,1523,99,2
5625,2525,116,2
4136,1864,91,2
6275,2825,62,2
10904,4909,28,1
8023,3595,68,2
8784,3922,124,1
10249,4592,81,4
9174,4101,148,2
5910,2651,83,1
6799,3058,10,2
2861,1291,38,4
7230,3240,77,1
2248,1009,9,8
1716,778,63,1
1148,515,48,1
5775,2592,138,3
8235,3687,79,2
9096,4068,66,1
7905,3539,10,3
6478,2926,2,1
684,307,69,1
8494,3791,109,2
5097,2299,23,3
7897,3535,103,4
2392,1077,18,2
2397,1079,28,2
8025,3595,127,3
7172,3219,61,3
10533,4728,102,6
4390,1973,127,1
7900,3536,26,2
2733,1238,38,4
3796,1713,24,1
752,336,89,2
1135,511,47,2
10732,4822,124,3
2893,1305,139,3
6723,3027,49,2
2469,1114,107,2
8230,3685,146,3
2620,1183,56,6
4117,1857,27,6
3531,1594,21,5
9650,4325,108,3
10920,4916,67,7
4848,2178,139,1
11213,5899,114,4
3400,1528,90,8
8291,3707,140,2
296,132,91,1
3417,1539,125,9
2704,1226,95,9
8715,3893,30,3
11171,5108,99,2
2292,1030,78,1
1120,503,84,3
163,74,106,3
3093,1398,114,1
1940,879,63,2
10421,4672,100,1
6399,2889,26,1
8103,3627,150,2
8301,3711,138,3
9272,4144,63,4
10948,4931,129,5
8294,3709,92,5
6356,2866,102,4
2653,1202,15,2
6340,2856,39,6
9009,4026,32,2
1570,715,134,1
2219,998,58,3
3915,1762,138,6
7795,3495,143,8
10332,4633,30,4
10844,4883,102,8
5044,2273,70,3
2340,1052,41,2
6838,3075,95,2
5070,2283,101,9
3422,1540,125,9
8559,3816,3,5
5859,2628,81,1
5536,2487,45,1
8446,3772,34,3
7796,3495,21,3
5222,2349,60,7
9347,4180,129,2
5198,2338,29,3
9235,4129,12,1
6079,2730,70,5
6862,3082,112,1
7385,3301,150,4
5304,2385,120,1
1433,643,130,2
8886,3967,50,3
2543,1146,8,4
5639,2530,32,3
3670,1663,23,2
7621,3416,27,1
7553,3385,20,4
500,224,89,1
10000,4482,102,3
5004,2254,121,2
1440,648,9,5
102,45,141,1
3651,1654,78,1
1989,905,107,7
8033,3598,147,1
6124,2751,14,5
6214,2797,81,4
3072,1386,95,4
11030,4966,116,5
4632,2081,58,4
2182,982,128,1
10915,4913,42,4
4023,1807,42,2
3866,1740,64,3
4253,1913,126,5
5538,2487,122,3
5921,2657,55,3
5219,2347,37,4
3480,1567,18,2
9123,4078,135,1
2029,922,144,7
5655,2534,114,8
2364,1063,125,1
6238,2809,39,8
206,96,56,1
3878,1746,117,7
6408,2891,22,1
6469,2921,29,6
3000,1353,69,3
3058,1378,65,1
2266,1017,102,1
3005,1354,94,1
2601,1174,29,10
4195,1889,58,1
5329,2397,49,1
7304,3270,52,4
3680,1666,45,1
8605,3840,106,5
4975,2241,64,1
9131,4082,68,1
9942,4456,129,5
236,108,139,3
6097,2737,88,4
5771,2591,73,4
1822,827,119,2
1067,480,71,2
4298,1930,88,1
967,433,26,4
3444,1551,93,6
3329,1496,108,2
7111,3195,76,2
504,226,120,1
10553,4736,11,2
1014,453,37,1
2599,1173,111,2
9684,4340,110,3
10420,4672,108,4
1156,519,122,4
8817,3935,75,2
3087,1395,47,2
10538,4729,86,4
1210,540,140,10
8477,3784,85,1
617,274,31,1
670,298,43,9
10666,4794,72,4
4880,2193,88,4
2485,1120,95,3
2867,1294,120,1
3753,1692,78,1
8543,3810,112,2
4987,2245,9,3
4788,2152,45,10
3977,1789,43,1
10631,4778,43,1
4902,2205,119,1
10471,4696,111,3
291,129,114,1
10882,4898,65,6
1152,518,91,1
5128,2313,108,3
9638,4320,75,1
1063,479,133,6
5028,2266,150,3
4496,2022,53,1
5944,2668,34,1
10348,4641,42,4
8891,3968,143,8
8111,3630,15,7
11191,5890,109,4
3479,1567,103,4
3131,1411,48,2
11185,5811,26,3
9926,4450,102,5
5524,2480,75,4
1446,651,66,5
7737,3468,70,2
238,108,86,8
4037,1815,61,5
9517,4264,39,2
1202,538,40,1
9300,4156,92,4
7445,3333,90,1
5005,2254,11,6
7356,3291,40,3
10892,4903,53,7
8768,3914,128,6
7291,3265,29,1
3994,1794,120,2
6471,2922,119,4
1445,651,113,1
2997,1352,99,1
5407,2429,12,4
1736,788,18,1
8650,3862,120,1
4460,2006,148,2
2358,1059,50,6
9424,4218,38,1
5422,2433,109,1
8755,3908,131,2
2736,1239,10,2
9813,4398,120,7
1417,636,102,2
5153,2322,111,5
4695,2107,111,7
5760,2586,95,4
9011,4027,115,1
5073,2285,95,3
7207,3231,117,1
6899,3100,97,1
8271,3698,143,10
149,68,122,3
783,353,36,5
5267,2370,108,2
1022,458,9,2
9252,4135,95,1
2518,1137,51,2
10424,4673,14,1
8750,3906,78,1
9027,4034,90,2
3289,1476,67,1
1231,548,59,4
9394,4205,65,3
54,26,91,1
8338,3725,146,2
6781,3050,107,1
190,91,148,2
215,100,25,2
5082,2292,35,1
6806,3061,49,4
8089,3621,122,1
1003,450,127,3
2288,1028,137,5
11052,4976,20,2
3909,1758,61,8
2419,1089,113,8
4562,2052,3,1
6856,3080,134,1
5342,2401,44,2
9713,4351,109,2
5629,2526,88,4
993,445,77,1
7971,3572,144,2
9778,4383,16,1
8782,3921,141,5
7717,3458,60,1
712,319,15,2
8247,3690,26,2
4223,1901,11,1
1243,554,41,2
8617,3844,52,1
7716,3457,114,2
2947,1331,142,5
2400,1079,12,1
4467,2010,124,7
8053,3608,98,1
2093,947,143,1
395,176,3,2
2592,1169,117,3
1073,482,87,1
2659,1206,28,3
6780,3049,9,1
4128,1861,113,2
5420,2432,28,2
7705,3454,57,2
8185,3662,16,2
8861,3955,3,1
2837,1280,26,2
6811,3064,139,1
4437,1995,60,4
141,65,72,2
5891,2641,120,2
2570,1159,81,2
3906,1758,28,2
10724,4820,68,1
9808,4396,42,2
6517,2947,36,1
10592,4759,117,1
2865,1292,69,6
4753,2132,96,2
7628,3418,8,1
4045,1818,52,4
2394,1077,22,3
2440,1100,27,1
10143,4548,82,2
4325,1944,118,1
6772,3047,98,1
3102,1402,45,2
6269,2822,4,3
6330,2851,90,2
9738,4363,42,3
824,375,76,3
6000,2692,101,2
4743,2128,24,2
7454,3336,109,2
4084,1839,3,2
5685,2549,103,1
5111,2306,61,3
429,194,112,5
6884,3091,79,3
1562,710,150,2
4626,2078,122,8
682,306,118,4
4640,2084,9,1
7959,3567,13,2
7554,3385,66,1
5893,2642,93,2
1870,847,104,5
10863,4890,41,3
9292,4153,16,3
8242,3688,39,3
3031,1366,141,3
8409,3757,140,3
1123,505,28,2
7473,3344,118,4
5125,2312,76,2
8421,3764,55,2
6846,3077,74,6
10063,4510,62,1
9797,4392,89,1
9058,4050,91,1
7596,3404,72,2
3295,1478,41,2
10944,4930,37,3
8568,3822,120,1
3981,1790,86,5
11110,5994,3,1
6460,2916,36,2
8912,3978,105,1
7710,3456,73,4
9323,4166,101,2
7316,3276,65,7
6359,2867,140,2
8875,3962,135,3
807,365,24,7
3992,1793,91,4
7046,3163,54,1
7040,3161,147,6
2141,962,32,3
1331,594,84,10
4310,1935,113,2
6,5,21,9
7752,3475,138,5
10628,4777,72,1
1001,448,79,2
6314,2844,76,5
9697,4345,32,2
4453,2003,97,7
5592,2513,145,3
5610,2518,69,3
4065,1830,43,1
2254,1011,59,5
3158,1423,114,1
5590,2511,76,2
9129,4081,140,4
4093,1843,145,2
2863,1292,147,3
5516,2474,148,4
9610,4306,56,6
3407,1533,49,5
3009,1358,137,7
5238,2358,126,7
9888,4431,64,2
498,224,5,2
7894,3534,74,2
10272,4605,26,2
3616,1636,60,2
932,418,55,1
8273,3698,14,3
9111,4074,92,4
2449,1104,61,1
426,193,42,1
8540,3809,84,1
9372,4194,96,1
4967,2236,94,2
9050,4047,61,2
2059,933,146,7
3234,1454,149,2
10676,4798,30,2
3659,1658,94,5
9074,4058,139,2
11062,4981,63,1
8106,3628,130,3
8371,3742,101,1
1624,743,39,1
9634,4319,107,1
4115,1856,85,2
6177,2780,19,2
7044,3163,44,1
9440,4226,114,2
288,127,85,1
6702,3020,79,5
4494,2022,136,6
1934,875,14,1
5528,2482,45,4
5142,2317,143,3
2136,960,77,1
3630,1643,107,1
10181,4565,52,1
2569,1159,47,2
10566,4744,6,3
10559,4739,10,1
78,34,134,5
8004,3588,117,1
4583,2060,70,3
5842,2621,31,2
9531,4271,10,1
3500,1578,41,6
4051,1822,40,8
5818,2611,55,2
11156,5550,126,4
2158,970,150,3
2256,1012,131,2
10571,4749,128,6
10492,4708,12,1
7886,3532,8,5
5396,2424,45,7
2927,1322,138,1
3297,1479,81,1
6987,3137,17,6
5509,2471,32,10
10560,4740,14,1
10097,4526,64,2
11194,5700,96,4
4251,1913,88,1
9112,4074,70,7
6762,3044,26,2
722,324,44,1
8563,3819,147,1
8981,4013,46,4
3483,1567,146,1
3212,1445,127,3
3733,1684,9,3
970,434,105,3
3825,1725,86,1
2539,1144,73,1
3764,1698,124,9
3580,1617,37,1
9442,4228,120,2
7589,3401,68,6
6149,2763,33,3
2554,1151,110,1
6855,3080,97,1
4262,1916,48,1
75,33,138,1
2530,1141,114,2
8742,3903,34,6
8072,3614,27,2
9459,4234,94,2
4779,2146,9,2
7283,3263,103,1
1539,697,46,3
6023,2704,96,2
4570,2055,87,8
4239,1907,74,2
1810,822,37,1
7869,3526,50,4
8003,3587,70,5
5826,2614,19,2
544,247,100,6
9675,4337,3,7
4064,1830,45,5
5208,2342,30,2
10970,4939,25,7
8227,3683,105,7
3809,1718,34,1
4416,1986,71,3
8913,3979,24,4
11202,5314,143,2
3161,1424,6,1
5784,2596,78,4
4781,2148,63,2
9462,4235,94,5
325,148,127,2
9248,4132,139,1
2384,1073,128,1
5055,2277,68,2
5688,2550,144,2
60,27,121,3
2951,1334,104,1
3683,1666,22,2
8162,3651,102,3
9600,4302,94,5
8623,3847,41,1
443,199,15,4
10224,4581,110,3
294,130,134,3
4502,2024,54,3
4425,1989,95,1
5740,2574,24,5
3996,1794,111,5
3805,1717,30,2
2815,1269,8,3
1011,453,55,4
9774,4381,82,5
2338,1051,142,4
1241,553,121,1
5505,2469,39,4
1185,531,33,6
3928,1767,90,3
2813,1268,32,2
378,169,79,8
10656,4789,26,2
1715,778,9,5
10400,4662,66,2
5802,2604,27,1
9646,4323,46,3
3309,1484,109,4
9584,4296,38,1
10258,4598,71,2
10537,4729,148,3
10593,4759,61,2
9655,4327,144,4
2916,1315,136,1
9861,4418,148,6
7570,3392,19,1
9985,4474,115,2
11088,4995,29,2
9630,4318,109,6
1791,815,67,3
2071,938,85,2
4612,2073,101,5
3712,1678,140,2
6240,2810,99,6
6308,2842,36,5
2632,1190,36,2
2120,955,35,3
5573,2505,1,6
1364,612,121,7
697,313,26,2
7053,3166,16,2
4856,2183,143,2
4594,2066,47,1
8764,3912,60,1
2901,1308,135,4
3640,1649,40,2
1321,591,96,7
10172,4561,83,4
8283,3703,27,6
3840,1732,37,2
1849,839,71,7
10924,4918,39,2
4077,1836,125,1
4399,1978,139,8
2716,1229,71,5
10668,4794,103,1
3081,1391,140,1
6836,3074,72,1
8870,3959,120,2
9016,4030,112,2
5464,2450,93,1
6479,2927,97,1
6791,3053,147,2
8937,3993,86,1
3765,1699,49,2
2819,1271,120,8
4703,2110,49,1
2564,1157,65,1
11091,4996,106,1
1113,501,12,8
7106,3191,128,3
2104,949,89,1
9127,4080,76,1
7335,3282,56,2
6935,3116,88,1
1397,625,28,4
2377,1069,16,2
8333,3724,65,1
377,169,42,2
4707,2112,31,5
3006,1355,114,1
686,308,40,3
4275,1921,61,3
9109,4073,116,2
3537,1598,84,1
7157,3213,26,1
10808,4865,147,1
3466,1560,8,3
5135,2315,102,3
10660,4792,55,4
91,41,61,3
1419,637,134,2
11142,5524,96,3
8660,3866,108,2
1752,795,97,2
6436,2904,137,1
1594,729,82,1
9408,4211,146,5
4771,2142,66,2
2589,1168,64,1
168,77,97,2
9870,4422,64,1
6619,2989,23,1
2811,1266,34,3
9061,4052,73,2
3245,1458,64,1
5989,2686,62,3
4087,1841,4,1
5963,2674,125,3
3665,1660,41,1
8748,3905,3,2
6226,2803,54,8
10323,4630,131,3
7208,3232,145,1
3552,1603,13,1
1132,510,62,9
9203,4114,16,1
2413,1088,139,2
5497,2464,139,6
7994,3583,98,3
5636,2529,126,1
8920,3982,150,1
8804,3929,127,1
10134,4543,64,6
5617,2522,16,2
424,192,139,4
8092,3623,144,1
8036,3599,125,2
9056,4050,109,2
8663,3868,64,1
6755,3042,83,3
362,163,133,3
8901,3972,106,4
3759,1696,77,1
1251,556,61,1
2291,1030,132,3
2209,994,47,2
10771,4843,148,1
5410,2430,90,1
6564,2965,96,1
1054,475,80,5
9059,4051,4,3
9635,4320,68,3
553,251,99,5
1918,871,145,4
3355,1510,7,1
10241,4589,119,7
5274,2372,95,5
9771,4381,95,3
5179,2331,36,1
4730,2123,138,2
6249,2814,128,1
8408,3757,119,5
1895,858,128,1
4899,2204,63,1
1149,515,130,5
438,198,69,1
10627,4777,51,1
5779,2594,62,5
7785,3490,9,4
9509,4261,77,5
3441,1550,121,1
6659,3005,116,2
2633,1191,73,1
7501,3359,94,2
5756,2584,145,1
7640,3423,149,4
297,133,139,2
2855,1289,20,2
4168,1879,130,5
9856,4416,116,1
2278,1023,137,6
9094,4068,41,5
4706,2111,52,1
3298,1479,21,1
7915,3544,53,2
9508,4260,131,2
3457,1556,124,1
9862,4418,35,4
8443,3771,101,3
7753,3475,110,1
7217,3236,77,1
6218,2799,116,3
1100,494,72,2
10667,4794,137,3
1503,678,138,2
5103,2303,72,2
3738,1687,2,2
7194,3227,35,3
8669,3871,57,3
10027,4493,45,3
9790,4388,47,1
9290,4152,27,3
4917,2211,128,7
3893,1753,31,2
10822,4872,132,5
6019,2702,22,2
1313,587,62,1
5564,2500,123,1
2432,1096,99,2
10179,4564,117,6
6570,2967,56,1
8383,3747,11,5
4551,2047,16,1
4319,1939,89,3
2643,1197,67,3
4478,2014,22,1
2904,1309,86,4
8325,3721,106,4
879,398,58,3
6562,2964,145,1
4670,2096,134,8
9486,4248,141,1
4550,2047,40,4
3838,1732,99,1
724,324,26,3
3318,1490,146,1
4397,1976,85,5
7477,3345,111,1
4345,1954,33,2
5887,2640,50,2
7049,3166,13,2
9736,4363,22,5
6921,3110,27,2
64,29,30,2
2330,1047,52,2
933,418,116,-2
2886,1303,32,6
9279,4146,31,4
1513,685,100,1
5104,2303,75,7
4561,2051,136,3
8505,3793,69,3
10169,4559,8,2
449,201,35,1
8334,3725,14,8
4192,1886,55,1
5716,2564,1,4
925,416,133,4
11089,4995,67,2
10238,4588,66,3
6282,2829,145,2
3853,1736,17,6
6393,2886,53,3
1505,679,60,7
9430,4222,1,5
9219,4123,77,1
61,28,59,1
994,445,146,2
3396,1526,66,10
5058,2278,74,1
2454,1106,3,2
8096,3625,113,2
5337,2399,37,1
3302,1482,119,2
3452,1554,80,5
10509,4716,130,6
9961,4465,12,2
8482,3787,57,4
1984,901,23,2
11141,5820,30,4
2447,1104,33,7
6281,2828,101,1
7547,3382,95,1
7544,3381,58,2
10578,4752,24,5
818,372,74,1
1776,808,94,1
8305,3714,116,2
4356,1959,14,4
322,146,132,1
9189,4108,23,1
1134,511,111,1
430,195,29,10
1709,776,112,1
536,242,16,1
8724,3895,109,3
1818,825,17,3
4286,1926,52,2
4683,2102,72,5
6877,3088,83,3
2908,1311,148,3
7234,3243,139,3
10479,4701,24,2
5279,2373,5,4
7082,3178,141,2
3995,1794,5,1
6843,3076,27,2
9445,4229,134,2
137,63,48,1
9920,4448,124,1
10999,4953,100,1
8463,3779,114,1
6544,2956,61,6
421,191,22,3
6981,3135,108,2
10290,4614,41,2
7896,3535,9,1
5894,2642,66,1
6069,2723,93,1
786,354,97,2
8357,3736,49,1
5069,2283,136,5
4210,1896,69,3
9349,4180,57,1
8210,3675,56,5
4883,2195,142,1
7688,3445,89,9
7735,3467,17,2
101,44,83,4
2582,1164,6,1
5762,2587,54,5
4026,1809,47,4
772,347,19,4
10639,4782,25,4
9221,4124,13,5
10374,4651,21,1
804,364,67,3
959,430,24,2
10388,4658,48,3
7855,3521,30,1
4146,1869,3,6
2588,1167,10,2
6285,2831,93,3
3413,1536,148,3
9239,4130,132,1
5553,2495,143,2
3443,1550,102,2
4440,1995,135,3
5341,2401,7,5
3175,1430,32,4
8104,3627,146,1
4894,2201,111,2
9714,4351,1,2
5112,2306,64,1
2068,937,4,6
6486,2930,21,2
1332,594,50,4
4284,1926,149,4
5840,2621,45,1
218,101,46,2
9230,4127,129,2
4279,1923,84,3
9155,4092,148,1
9286,4150,57,1
7587,3400,23,1
414,187,142,2
270,120,12,1
6732,3033,140,2
5328,2396,147,7
2687,1219,145,1
10951,4933,22,3
4198,1890,32,5
6916,3108,150,1
3716,1679,150,8
1803,819,148,7
3210,1443,15,1
2152,968,75,6
4794,2154,14,1
10816,4870,128,4
10899,4907,126,2
9705,4347,17,3
7511,3362,132,2
7407,3313,146,1
8215,3677,76,1
1147,515,29,3
568,256,58,1
3576,1615,47,2
311,142,115,2
3658,1658,112,2
10461,4693,149,1
5697,2554,39,6
9534,4273,4,4
621,275,24,5
8225,3682,64,4
7983,3579,28,1
8676,3876,23,1
7780,3487,73,5
8640,3857,33,7
3075,1388,50,2
2370,1066,108,1
8378,3745,95,2
5473,2453,3,1
8054,3608,81,7
4991,2247,143,3
1908,866,82,6
9379,4198,14,1
10101,4529,55,2
3876,1744,34,1
10856,4887,69,1
3968,1785,15,1
2593,1169,145,4
1196,535,76,2
550,249,68,1
10036,4496,131,2
402,179,50,6
10681,4801,82,3
10296,4616,111,1
2921,1318,4,3
9030,4036,85,3
9410,4212,119,5
1701,773,88,5
2693,1221,39,2
10059,4509,78,1
1711,777,102,2
7731,3466,122,3
3539,1598,47,3
2431,1095,98,6
10233,4585,12,1
9166,4098,141,1
1416,635,78,2
1957,888,119,1
7509,3362,60,2
4901,2204,77,2
3725,1682,21,2
7899,3536,67,6
7417,3318,39,1
10293,4615,61,5
6563,2965,31,4
8046,3604,22,3
3627,1642,112,3
9745,4367,16,1
5450,2445,48,6
4575,2057,34,2
7781,3488,80,1
4475,2014,122,2
6949,3121,15,2
943,423,10,1
4007,1800,92,2
329,149,101,1
10270,4604,76,2
8578,3830,55,2
10136,4545,74,4
9491,4252,117,1
2442,1101,75,7
10447,4686,34,2
477,214,47,3
3952,1780,47,4
4290,1927,134,2
15,9,104,1
2496,1127,43,3
1291,575,113,3
6943,3119,64,3
2613,1182,129,2
1502,678,41,3
10487,4706,10,3
4849,2179,150,1
673,300,38,5
1278,568,104,10
3860,1738,5,3
7396,3307,107,6
7369,3296,8,1
5602,2516,51,2
6594,2979,74,2
3879,1746,67,2
2368,1065,111,1
2657,1205,12,1
4396,1975,56,2
4347,1955,56,1
1540,698,64,3
4386,1971,78,5
9425,4218,144,5
9049,4047,106,2
8167,3652,120,1
1427,641,77,1
1560,708,90,8
23,13,30,4
2655,1204,37,1
655,290,56,3
7502,3359,132,1
4860,2184,10,1
1044,471,31,6
8588,3834,72,4
7582,3399,137,8
1545,701,30,1
9461,4235,128,3
7513,3362,108,2
4925,2217,47,1
4454,2003,110,3
5252,2362,146,2
4673,2097,77,2
4810,2163,65,5
2639,1195,12,3
6609,2984,40,1
4966,2236,149,5
8507,3793,105,2
3843,1734,123,7
8790,3924,37,2
3667,1661,23,4
6102,2739,51,4
3810,1719,126,1
5009,2256,123,1
6323,2847,5,5
6200,2790,96,4
2302,1034,89,1
3538,1598,117,2
2464,1111,2,1
8769,3915,62,3
2629,1188,120,2
956,428,113,1
5190,2336,89,6
9429,4222,30,2
8853,3953,69,3
5381,2417,6,2
2860,1290,139,3
6153,2766,34,2
2269,1018,143,3
1296,577,7,4
9005,4025,108,2
11038,4968,112,1
7597,3404,120,2
6512,2944,29,2
3521,1589,125,3
6967,3129,109,6
1612,739,41,2
3669,1663,149,3
5650,2533,134,2
2793,1259,139,1
983,440,54,4
10203,4574,30,4
5050,2275,18,5
7809,3503,127,6
5216,2346,47,1
10402,4663,85,2
683,306,148,2
10752,4834,72,1
4984,2244,128,5
9682,4339,141,2
7831,3512,109,2
7045,3163,115,2
9211,4119,56,2
9535,4274,136,1
2510,1132,56,6
6081,2731,55,2
1726,783,13,2
2218,998,112,2
3370,1516,97,4
359,162,41,3
2391,1076,49,8
2770,1250,53,7
7036,3160,149,4
9721,4355,144,4
10009,4485,120,3
5724,2567,12,1
383,172,46,6
8966,4005,7,2
8809,3931,90,2
3449,1553,84,2
9048,4046,133,3
8143,3644,95,3
10497,4711,17,2
2023,920,111,9
10996,4952,27,5
2084,943,37,2
10108,4534,83,2
4792,2153,135,1
7055,3168,90,3
82,35,14,1
809,366,45,6
1246,555,21,1
3026,1365,141,4
8793,3925,5,2
4256,1914,53,2
2966,1339,57,1
10188,4568,41,1
1837,834,144,1
8129,3637,145,2
7338,3284,51,4
4970,2238,79,4
8217,3678,120,3
11149,5117,39,3
7856,3522,21,2
10956,4934,148,1
5856,2626,51,1
8027,3596,92,2
7352,3290,127,1
742,332,110,6
6878,3088,2,1
7401,3309,62,6
4554,2049,44,5
3527,1592,94,3
37,19,147,1
4953,2231,131,4
1832,830,73,4
6744,3037,144,2
7843,3516,108,2
624,276,100,3
8725,3896,51,2
3103,1403,109,1
8377,3745,143,6
4641,2085,32,3
9431,4223,133,1
7918,3545,54,4
11172,5749,48,5
7830,3511,49,1
4235,1906,14,1
3506,1581,57,3
2654,1203,92,2
228,105,121,1
10605,4767,136,4
6680,3011,147,6
778,351,3,2
9238,4129,125,3
5744,2576,138,3
479,215,117,1
6645,3001,41,4
6692,3017,59,4
5296,2380,88,4
10260,4599,105,3
832,379,44,4
3516,1585,24,2
5559,2497,94,1
10195,4572,79,1
10084,4519,149,2
10573,4750,70,5
1581,721,54,1
7519,3366,145,1
9753,4371,4,4
9964,4467,134,2
10322,4630,81,2
4062,1829,138,6
534,241,9,3
9932,4453,93,2
11007,4957,122,8
2616,1182,26,7
10419,4672,133,1
1320,591,37,1
2767,1248,59,2
3585,1619,9,3
10786,4853,47,2
5022,2262,95,1
5315,2389,119,5
11130,5064,94,4
2981,1347,121,5
5912,2653,124,3
1975,894,8,1
6384,2881,56,1
7651,3428,92,1
1901,862,64,1
1992,906,13,3
2404,1081,45,2
2179,981,55,4
2154,969,70,2
3402,1529,35,5
89,41,24,3
1815,824,33,1
6440,2905,137,2
1758,800,87,4
4015,1803,144,4
2618,1183,130,4
5709,2561,90,2
9097,4069,54,3
1976,895,40,1
99,43,39,1
9304,4157,44,1
7969,3572,114,1
9872,4424,128,1
8011,3592,95,1
403,180,91,4
10072,4514,8,6
2621,1184,129,2
11189,5785,107,1
3528,1592,148,3
5734,2572,79,5
10256,4597,78,3
7351,3290,58,2
487,218,109,3
10598,4763,50,1
10064,4510,126,1
3626,1641,94,4
6018,2701,140,3
5369,2410,92,1
5391,2421,21,1
6844,3076,58,3
5323,2392,123,6
2455,1107,59,1
4711,2113,28,1
10132,4543,93,2
9207,4115,25,4
7018,3152,112,2
1754,797,130,7
