order_id,customer_id,order_date,status
2981,350,2022-04-27,DELIVERED
2982,1009,,CREATED
2983,1643,2022-01-12,DELIVERED
2984,1574,2024-04-09,CREATED
2985,1002,2024-12-01,DELIVERED
2986,173,2025-02-26,CREATED
2987,1228,2022-04-09,SHIPPED
2988,1827,2024-03-27,DELIVERED
2989,346,2024-08-12,DELIVERED
2990,698,2023-07-05,DELIVERED
2991,782,2022-02-09,DELIVERED
2992,845,2023-12-30,DELIVERED
2993,1204,2023-10-12,DELIVERED
2994,1280,2025-03-25,CANCELLED
2995,563,2023-12-23,SHIPPED
2996,478,2025-01-13,SHIPPED
2997,622,2023-06-07,SHIPPED
2998,904,2023-04-20,DELIVERED
2999,127,2024-11-14,SHIPPED
3000,627,2024-06-25,DELIVERED
3001,523,2023-01-04,DELIVERED
3002,340,2024-09-24,DELIVERED
3003,819,2022-06-10,SHIPPED
3004,1548,2024-05-23,DELIVERED
3005,838,2022-04-01,CREATED
3006,1036,2024-07-01,DELIVERED
3007,1736,2024-05-13,DELIVERED
3008,676,2023-05-29,DELIVERED
3009,604,2023-11-21,CREATED
3010,1080,2023-02-11,DELIVERED
3011,1548,2022-02-16,DELIVERED
3012,90,2022-10-09,DELIVERED
3013,1408,2025-02-12,DELIVERED
3014,413,2022-02-15,DELIVERED
3015,1266,2022-03-28,DELIVERED
3016,1933,2022-02-16,CREATED
3017,463,2023-05-04,CANCELLED
3018,1081,2022-11-02,DELIVERED
3019,179,2024-11-06,SHIPPED
3020,1333,2024-10-03,DELIVERED
3021,938,2023-09-24,SHIPPED
3022,729,2022-05-02,DELIVERED
3023,915,2023-11-13,SHIPPED
3024,653,2024-09-18,DELIVERED
3025,1461,2022-05-03,DELIVERED
3026,797,2022-05-20,SHIPPED
3027,730,2022-07-10,DELIVERED
3028,852,2022-05-12,DELIVERED
3029,321,2023-06-26,DELIVERED
3030,1081,2022-11-28,DELIVERED
3031,124,2024-03-03,CREATED
3032,1372,2023-06-07,DELIVERED
3033,124,2022-05-06,DELIVERED
3034,1619,2023-02-19,CANCELLED
3035,874,2022-09-16,DELIVERED
3036,979,2024-09-07,DELIVERED
3037,965,2022-09-06,SHIPPED
3038,1799,2022-01-14,DELIVERED
3039,730,2024-06-02,CANCELLED
3040,981,2024-01-12,DELIVERED
3041,1690,2023-06-14,CREATED
3042,1549,2025-03-18,SHIPPED
3043,818,2023-09-04,DELIVERED
3044,537,2024-06-16,CREATED
3045,734,2024-10-29,CANCELLED
3046,1450,2022-01-23,CREATED
3047,1416,2022-12-03,DELIVERED
3048,679,2022-10-28,CANCELLED
3049,1576,2024-11-26,SHIPPED
3050,51,2022-09-27,DELIVERED
3051,492,2025-01-29,SHIPPED
3052,125,2022-11-16,DELIVERED
3053,1567,2022-01-16,SHIPPED
3054,1823,2025-02-16,DELIVERED
3055,1820,2023-06-07,CANCELLED
3056,954,2022-08-01,CREATED
3057,1931,2025-01-04,CREATED
3058,322,2022-05-14,DELIVERED
3059,481,2024-12-16,DELIVERED
3060,442,2022-06-04,DELIVERED
3061,1587,2022-09-04,DELIVERED
3062,1484,2025-01-22,DELIVERED
3063,1890,2024-03-16,SHIPPED
3064,952,2025-03-12,CANCELLED
3065,1336,2025-02-04,DELIVERED
3066,1725,2024-06-26,CREATED
3067,1249,2022-10-16,SHIPPED
3068,647,2022-11-06,DELIVERED
3069,388,2023-08-22,DELIVERED
3070,552,2022-09-21,CANCELLED
3071,1975,2022-05-15,SHIPPED
3072,1943,2022-05-16,DELIVERED
3073,1602,2022-01-04,DELIVERED
3074,1998,2023-02-09,DELIVERED
3075,1847,2023-09-02,SHIPPED
3076,331,,SHIPPED
3077,498,2022-12-25,DELIVERED
3078,615,2024-04-06,DELIVERED
3079,1206,2024-01-04,DELIVERED
3080,477,2022-07-15,DELIVERED
3081,1486,2022-09-15,DELIVERED
3082,1642,2023-03-20,SHIPPED
3083,1609,2024-03-22,CANCELLED
3084,1993,2023-04-17,DELIVERED
3085,616,2023-10-01,DELIVERED
3086,1356,2024-04-06,CANCELLED
3087,919,2023-01-31,DELIVERED
3088,48,2023-07-17,CREATED
3089,1770,2022-10-15,DELIVERED
3090,538,2023-03-12,DELIVERED
3091,1360,2024-09-16,DELIVERED
3092,1030,2024-09-10,CREATED
3093,1048,2022-11-06,DELIVERED
3094,1991,2022-03-25,CREATED
3095,1388,2024-01-23,DELIVERED
3096,891,2025-02-18,CANCELLED
3097,71,2023-05-02,UNKNOWN
3098,1398,2023-07-08,CANCELLED
3099,411,2022-08-31,DELIVERED
3100,2,2024-01-03,DELIVERED
3101,246,2023-12-06,SHIPPED
3102,1277,2022-09-24,DELIVERED
3103,221,2024-02-16,DELIVERED
3104,1234,2022-05-17,SHIPPED
3105,1955,2025-03-11,CREATED
3106,620,2025-01-15,DELIVERED
3107,56,2022-06-02,DELIVERED
3108,1831,2023-03-20,CANCELLED
3109,1247,2023-09-06,DELIVERED
3110,1245,2024-10-06,SHIPPED
3111,1938,2022-08-27,DELIVERED
3112,1621,2022-03-01,DELIVERED
3113,1526,2022-12-20,CANCELLED
3114,1759,2025-02-24,DELIVERED
3115,1638,2023-09-08,CANCELLED
3116,1810,2023-11-08,SHIPPED
3117,1500,2023-03-07,SHIPPED
3118,1308,2024-07-11,DELIVERED
3119,1868,2025-03-04,delivered
3120,1319,2022-05-31,DELIVERED
3121,55,2024-01-08,SHIPPED
3122,1033,2024-02-15,DELIVERED
3123,1242,,CREATED
3124,1353,2024-12-23,DELIVERED
3125,1697,2023-10-27,DELIVERED
3126,1115,2022-04-03,SHIPPED
3127,170,2022-11-11,CREATED
3128,1316,2023-09-19,DELIVERED
3129,940,2025-02-02,CREATED
3130,715,,CANCELLED
3131,207,2023-05-13,DELIVERED
3132,5,2022-03-18,CANCELLED
3133,224,2022-10-04,DELIVERED
3134,1792,2023-08-06,DELIVERED
3135,1172,2024-02-28,CREATED
3136,208,2022-11-15,DELIVERED
3137,1156,2025-01-15,DELIVERED
3138,1355,2022-09-22,CREATED
3139,884,2022-08-13,CREATED
3140,323,2023-05-29,DELIVERED
3141,1551,2022-10-05,CANCELLED
3142,1675,2024-04-25,CANCELLED
3143,1732,2022-05-04,CREATED
3144,1426,2022-02-16,CREATED
3145,756,2024-03-10,DELIVERED
3146,1326,2023-01-29,DELIVERED
3147,806,2022-12-14,SHIPPED
3148,1235,2022-04-25,SHIPPED
3149,1171,2027-03-04,SHIPPED
3150,1313,2022-05-21,DELIVERED
3151,1008,2023-01-02,CREATED
3152,1953,2022-09-08,CANCELLED
3153,1961,2023-12-18,DELIVERED
3154,1536,2022-06-22,DELIVERED
3155,1471,2024-01-24,SHIPPED
3156,283,2022-07-16,DELIVERED
3157,1075,2024-09-09,CANCELLED
3158,332,2022-02-16,CANCELLED
3159,353,2024-02-26,SHIPPED
3160,299,2022-03-09,SHIPPED
3161,501,2022-08-07,SHIPPED
3162,764,2023-04-11,CREATED
3163,450,2022-02-02,CREATED
3164,1706,2023-09-22,SHIPPED
3165,1389,2022-02-26,CANCELLED
3166,1514,2022-09-30,CANCELLED
3167,876,2022-04-19,DELIVERED
3168,969,2024-11-27,CANCELLED
3169,894,2027-09-02,CREATED
3170,1611,2023-08-17,DELIVERED
3171,826,2023-01-25,SHIPPED
3172,232,2022-08-06,DELIVERED
3173,1600,2023-12-31,DELIVERED
3174,1728,2024-09-17,DELIVERED
3175,1959,2024-01-27,CANCELLED
3176,284,2023-03-07,DELIVERED
3177,833,2022-06-02,DELIVERED
3178,966,2023-09-22,DELIVERED
3179,999,2022-08-23,CREATED
3180,1839,2022-05-20,DELIVERED
3181,263,2023-05-07,DELIVERED
3182,756,2024-11-22,DELIVERED
3183,1782,2022-12-31,DELIVERED
3184,585,2024-02-10,DELIVERED
3185,946,2025-02-03,DELIVERED
3186,1324,2024-07-30,DELIVERED
3187,1083,2023-06-13,DELIVERED
3188,1691,2023-06-18,DELIVERED
3189,474,2024-06-23,DELIVERED
3190,587,2023-09-26,DELIVERED
3191,245,2025-01-07,DELIVERED
3192,1469,2024-06-21,DELIVERED
3193,856,2024-06-16,CANCELLED
3194,1835,2023-04-27,DELIVERED
3195,1058,2024-11-30,CREATED
3196,1679,2023-03-14,DELIVERED
3197,704,2024-06-16,DELIVERED
3198,1605,2022-05-05,DELIVERED
3199,1311,2024-02-04,SHIPPED
3200,402,2022-08-01,DELIVERED
3201,720,2022-12-26,CREATED
3202,918,2022-09-18,SHIPPED
3203,1284,2022-11-29,SHIPPED
3204,1090,2023-12-29,DELIVERED
3205,319,2023-07-07,SHIPPED
3206,316,2022-02-18,SHIPPED
3207,1853,2025-03-15,DELIVERED
3208,127,2022-08-07,DELIVERED
3209,925,2023-04-20,DELIVERED
3210,330,2022-08-29,DELIVERED
3211,400,2023-01-03,CREATED
3212,813,2025-03-09,DELIVERED
3213,688,2025-01-12,DELIVERED
3214,513,2023-06-26,CREATED
3215,1820,2022-12-16,CREATED
3216,610,2022-04-30,CANCELLED
3217,1714,2024-01-13,CREATED
3218,771,2024-08-26,DELIVERED
3219,1072,2024-05-31,DELIVERED
3220,554,2022-12-31,SHIPPED
3221,162,2022-04-03,CANCELLED
3222,520,2023-11-12,CANCELLED
3223,601,2022-12-03,DELIVERED
3224,1816,2024-08-22,DELIVERED
3225,1563,2024-11-22,CREATED
3226,717,2022-12-19,DELIVERED
3227,746,2022-12-03,CREATED
3228,1630,2024-12-09,DELIVERED
3229,571,2025-01-31,DELIVERED
3230,1729,2022-08-13,CANCELLED
3231,1523,2024-01-21,SHIPPED
3232,1349,2025-03-15,DELIVERED
3233,781,2022-06-08,DELIVERED
3234,970,2024-02-18,CREATED
3235,1553,2024-01-22,SHIPPED
3236,544,2023-02-11,DELIVERED
3237,939,2022-03-09,SHIPPED
3238,345,2023-05-02,CANCELLED
3239,1368,2023-07-04,delivered
3240,1557,2024-01-02,CANCELLED
3241,656,2024-03-15,DELIVERED
3242,1240,2022-05-26,DELIVERED
3243,369,2023-12-13,DELIVERED
3244,1192,2022-06-08,DELIVERED
3245,1803,2022-10-18,CANCELLED
3246,677,2024-09-06,CANCELLED
3247,993,2022-11-28,SHIPPED
3248,1067,2024-12-01,CANCELLED
3249,1199,2025-02-20,SHIPPED
3250,1502,2023-02-03,DELIVERED
3251,1707,2025-03-26,SHIPPED
3252,1061,2022-02-18,DELIVERED
3253,489,2022-04-15,CREATED
3254,28,2027-09-25,DELIVERED
3255,1268,2022-11-15,DELIVERED
3256,543,2022-10-18,DELIVERED
3257,362,2024-10-18,DELIVERED
3258,835,2024-10-27,DELIVERED
3259,1686,2024-05-03,DELIVERED
3260,505,2024-03-20,DELIVERED
3261,634,2022-03-02,DELIVERED
3262,1264,2023-12-09,DELIVERED
3263,155,2024-10-23,CREATED
3264,1095,2025-02-23,DELIVERED
3265,1482,2022-12-29,DELIVERED
3266,261,2023-01-16,DELIVERED
3267,1633,2022-10-02,DELIVERED
3268,303,2022-07-28,DELIVERED
3269,1592,2022-07-17,DELIVERED
3270,1161,2024-06-25,SHIPPED
3271,1669,2022-05-21,DELIVERED
3272,1707,2023-10-28,CANCELLED
3273,1478,2022-01-10,CANCELLED
3274,306,2025-03-23,DELIVERED
3275,2000,2022-07-11,DELIVERED
3276,929,2022-11-14,SHIPPED
3277,539,2024-03-29,SHIPPED
3278,446,2024-06-05,DELIVERED
3279,1614,2022-05-10,CANCELLED
3280,1790,2024-01-09,DELIVERED
3281,1962,2024-02-16,CANCELLED
3282,377,2022-10-10,SHIPPED
3283,1625,2023-12-13,DELIVERED
3284,1512,2023-07-05,SHIPPED
3285,213,2024-05-06,SHIPPED
3286,557,2023-07-14,CREATED
3287,269,2022-08-09,DELIVERED
3288,1052,2022-07-09,DELIVERED
3289,477,2023-06-12,DELIVERED
3290,362,2024-01-19,DELIVERED
3291,422,2023-04-27,SHIPPED
3292,1958,2023-10-23,CREATED
3293,1377,2023-08-27,CANCELLED
3294,1380,2022-05-13,CANCELLED
3295,714,2023-06-19,DELIVERED
3296,433,2023-05-13,CANCELLED
3297,620,2022-08-09,DELIVERED
3298,1381,2022-10-29,CREATED
3299,1213,2023-06-06,SHIPPED
3300,1908,2023-09-14,SHIPPED
3301,1407,2022-07-24,DELIVERED
3302,1523,2022-12-27,DELIVERED
3303,620,2023-10-22,SHIPPED
3304,1060,2024-06-07,CREATED
3305,791,2027-03-07,DELIVERED
3306,928,2022-02-10,DELIVERED
3307,962,2022-06-10,CREATED
3308,1542,2024-02-07,CANCELLED
3309,1083,2023-09-12,CANCELLED
3310,288,2024-05-22,DELIVERED
3311,881,2022-12-14,DELIVERED
3312,773,2024-06-27,DELIVERED
3313,1917,2025-02-17,DELIVERED
3314,1596,2022-08-28,DELIVERED
3315,248,2027-07-06,CANCELLED
3316,890,2022-08-18,SHIPPED
3317,557,2022-04-11,SHIPPED
3318,689,2023-07-31,SHIPPED
3319,603,2022-07-02,SHIPPED
3320,723,2024-03-14,SHIPPED
3321,1324,2023-10-22,SHIPPED
3322,431,2022-11-01,DELIVERED
3323,1686,2023-09-25,SHIPPED
3324,1265,2025-03-31,CREATED
3325,507,2024-11-15,DELIVERED
3326,304,2022-10-18,SHIPPED
3327,1418,2024-04-13,SHIPPED
3328,946,2022-08-26,CANCELLED
3329,702,2023-11-13,SHIPPED
3330,98,2024-05-20,DELIVERED
3331,264,2023-06-24,DELIVERED
3332,1498,2024-08-03,DELIVERED
3333,249,2024-07-03,DELIVERED
3334,450,2022-06-24,SHIPPED
3335,146,2023-12-31,SHIPPED
3336,823,2024-08-05,DELIVERED
3337,1950,2024-01-09,DELIVERED
3338,326,2024-09-20,DELIVERED
3339,755,2023-05-31,CANCELLED
3340,475,2022-04-13,CANCELLED
3341,1663,2026-06-29,SHIPPED
3342,1343,2023-12-26,DELIVERED
3343,48,2024-09-25,SHIPPED
3344,836,2022-07-30,DELIVERED
3345,1023,2022-04-13,DELIVERED
3346,1686,2023-10-13,delivered
3347,1410,2023-12-30,CREATED
3348,1850,2024-07-01,SHIPPED
3349,660,2022-09-17,SHIPPED
3350,1256,2024-10-09,SHIPPED
3351,1115,2023-08-03,SHIPPED
3352,1933,2023-05-19,DELIVERED
3353,1812,2024-04-28,SHIPPED
3354,1150,2023-02-14,DELIVERED
3355,241,2024-05-14,DELIVERED
3356,1757,2023-06-23,DELIVERED
3357,498,2023-08-19,CANCELLED
3358,1811,2023-02-03,SHIPPED
3359,1452,2022-03-28,CANCELLED
3360,1121,2022-11-08,DELIVERED
3361,1641,2024-02-24,DELIVERED
3362,1970,2023-03-27,CREATED
3363,1068,2022-08-21,DELIVERED
3364,1942,2022-05-05,SHIPPED
3365,1818,2024-03-28,CANCELLED
3366,288,2023-12-30,DELIVERED
3367,635,2023-07-08,DELIVERED
3368,715,2023-08-21,CANCELLED
3369,1213,2025-03-04,DELIVERED
3370,475,2024-10-25,DELIVERED
3371,973,2026-07-16,DELIVERED
3372,49,2023-01-27,DELIVERED
3373,771,2023-05-10,DELIVERED
3374,1798,2022-07-03,CREATED
3375,1884,2024-11-30,SHIPPED
3376,1942,2023-08-29,DELIVERED
3377,798,2024-03-12,DELIVERED
3378,742,2025-01-26,SHIPPED
3379,1393,2022-08-18,CANCELLED
3380,1393,2024-01-16,DELIVERED
3381,1007,2022-10-17,CREATED
3382,1687,2025-01-30,CANCELLED
3383,349,2022-07-30,DELIVERED
3384,275,2023-12-07,DELIVERED
3385,1085,2023-05-09,DELIVERED
3386,1416,2023-07-16,CREATED
3387,1561,2022-05-19,CREATED
3388,353,2023-12-01,DELIVERED
3389,235,2022-11-15,DELIVERED
3390,1244,2024-05-23,DELIVERED
3391,48,2023-01-06,SHIPPED
3392,1091,2022-12-23,CREATED
3393,1748,2023-03-02,SHIPPED
3394,363,2024-01-23,CANCELLED
3395,1955,2022-12-17,DELIVERED
3396,1836,2025-03-06,SHIPPED
3397,1882,2023-03-03,DELIVERED
3398,1138,2022-12-26,SHIPPED
3399,1113,2024-05-27,CANCELLED
3400,1841,2026-09-29,DELIVERED
3401,1765,2024-01-19,CANCELLED
3402,1191,2024-04-26,CANCELLED
3403,1314,2022-01-11,SHIPPED
3404,1031,2024-07-23,CREATED
3405,1251,2024-10-20,DELIVERED
3406,1591,2027-07-05,DELIVERED
3407,1443,2023-01-11,DELIVERED
3408,1563,2024-08-09,SHIPPED
3409,1310,2022-11-20,SHIPPED
3410,460,2025-02-23,CREATED
3411,1434,2024-02-22,CANCELLED
3412,499,2023-10-26,CANCELLED
3413,540,2024-08-23,DELIVERED
3414,1942,2023-11-05,SHIPPED
3415,1119,2023-10-04,SHIPPED
3416,1769,2023-08-24,DELIVERED
3417,1541,2022-05-17,DELIVERED
3418,1322,2023-11-27,CREATED
3419,163,2022-09-23,CANCELLED
3420,1017,2023-09-11,DELIVERED
3421,589,2024-05-16,SHIPPED
3422,1471,2022-07-17,CANCELLED
3423,1539,2023-10-22,DELIVERED
3424,927,2023-07-06,CREATED
3425,1591,2024-11-30,SHIPPED
3426,1507,2023-07-13,SHIPPED
3427,1043,2023-08-26,DELIVERED
3428,1945,2024-04-13,SHIPPED
3429,357,2023-10-27,SHIPPED
3430,1817,2022-09-05,DELIVERED
3431,1555,2024-08-12,CANCELLED
3432,1187,2024-02-16,DELIVERED
3433,1860,2024-05-17,DELIVERED
3434,352,2025-01-14,SHIPPED
3435,642,2024-01-08,DELIVERED
3436,1510,2022-05-07,DELIVERED
3437,852,2022-08-15,DELIVERED
3438,1225,2022-02-28,DELIVERED
3439,870,2022-09-12,CREATED
3440,1348,2022-10-09,CREATED
3441,1201,2024-02-25,DELIVERED
3442,535,2023-06-20,CANCELLED
3443,411,2023-02-23,DELIVERED
3444,1213,2022-06-24,SHIPPED
3445,1020,2022-01-06,CREATED
3446,1752,2022-06-29,CREATED
3447,1797,2022-11-24,SHIPPED
3448,1290,2024-06-24,CREATED
3449,1003,2024-10-27,DELIVERED
3450,994,2022-03-25,DELIVERED
3451,354,2022-04-14,DELIVERED
3452,578,2024-11-29,SHIPPED
3453,1237,2024-10-02,DELIVERED
3454,524,2023-12-25,DELIVERED
3455,290,2026-12-08,CANCELLED
3456,337,2022-09-30,SHIPPED
3457,1640,2023-04-03,CANCELLED
3458,565,2023-03-06,SHIPPED
3459,700,2024-08-26,DELIVERED
3460,458,2023-04-02,SHIPPED
3461,335,2022-11-29,CREATED
3462,1958,2024-09-23,DELIVERED
3463,167,2022-07-09,DELIVERED
3464,90,2024-11-18,pending
3465,887,2023-08-06,DELIVERED
3466,313,2025-03-23,CREATED
3467,90,2022-07-25,CREATED
3468,1883,2023-10-31,CREATED
3469,1079,2023-08-08,DELIVERED
3470,1370,2023-07-24,DELIVERED
3471,301,2022-04-23,SHIPPED
3472,1391,2022-08-09,DELIVERED
3473,4,2023-06-23,DELIVERED
3474,625,2024-05-11,DELIVERED
3475,599,2023-10-14,SHIPPED
3476,1094,2027-12-26,SHIPPED
3477,1834,2022-02-20,SHIPPED
3478,318,2022-06-06,SHIPPED
3479,1248,2024-10-19,SHIPPED
3480,991,2022-09-29,DELIVERED
3481,515,2022-11-07,SHIPPED
3482,1630,2022-01-04,DELIVERED
3483,201,2023-01-17,SHIPPED
3484,933,2022-10-27,CREATED
3485,444,2024-09-04,CREATED
3486,481,2025-02-14,DELIVERED
3487,464,2024-02-03,SHIPPED
3488,388,2024-07-31,DELIVERED
3489,368,2024-04-30,CANCELLED
3490,1639,2024-01-27,CANCELLED
3491,1040,2025-02-28,DELIVERED
3492,1081,2022-09-08,CANCELLED
3493,1150,2022-09-03,DELIVERED
3494,1598,2022-01-05,DELIVERED
3495,1344,2023-10-16,SHIPPED
3496,1387,2024-07-18,DELIVERED
3497,554,2022-04-14,DELIVERED
3498,597,2022-10-31,SHIPPED
3499,1740,2022-03-07,CANCELLED
3500,1563,2024-07-30,SHIPPED
3501,466,2022-01-08,DELIVERED
3502,350,2023-09-19,SHIPPED
3503,1890,2024-09-22,CREATED
3504,1016,2025-01-10,CANCELLED
3505,301,2023-09-14,CANCELLED
3506,367,2024-08-22,DELIVERED
3507,362,2022-03-18,DELIVERED
3508,294,2025-01-11,SHIPPED
3509,1038,2025-03-26,DELIVERED
3510,1908,2022-08-07,CANCELLED
3511,43,2022-10-22,DELIVERED
3512,456,2022-07-19,DELIVERED
3513,69,2022-02-09,SHIPPED
3514,1764,2023-10-02,SHIPPED
3515,485,2025-01-28,SHIPPED
3516,187,2025-01-24,SHIPPED
3517,465,2022-04-08,CANCELLED
3518,326,2023-01-29,DELIVERED
3519,1691,2022-08-20,CREATED
3520,1783,2023-02-26,CANCELLED
3521,477,2024-06-21,CREATED
3522,1141,2022-12-24,DELIVERED
3523,668,2023-07-31,DELIVERED
3524,1442,2023-07-25,DELIVERED
3525,609,2024-01-29,DELIVERED
3526,693,2023-04-07,DELIVERED
3527,1707,2023-02-22,DELIVERED
3528,1776,2024-02-26,DELIVERED
3529,799,2022-06-01,DELIVERED
3530,729,2023-11-18,CANCELLED
3531,1418,2022-03-30,DELIVERED
3532,751,2023-08-15,DELIVERED
3533,171,2024-03-26,CREATED
3534,1048,2024-09-21,CANCELLED
3535,713,2024-02-18,DELIVERED
3536,380,2022-07-08,CREATED
3537,574,2023-01-11,SHIPPED
3538,438,2024-08-10,DELIVERED
3539,1123,2022-02-24,DELIVERED
3540,757,2023-12-23,CANCELLED
3541,657,2023-06-23,DELIVERED
3542,1158,2024-09-16,SHIPPED
3543,1190,2022-04-29,DELIVERED
3544,1633,2024-09-04,SHIPPED
3545,1377,2024-12-17,SHIPPED
3546,1766,2024-06-01,CANCELLED
3547,117,2024-11-13,CREATED
3548,900,2024-12-05,DELIVERED
3549,221,2023-04-01,DELIVERED
3550,146,2025-02-26,DELIVERED
3551,1843,,CREATED
3552,1969,2024-01-24,CANCELLED
3553,1570,2025-02-19,DELIVERED
3554,371,2022-03-27,DELIVERED
3555,42,2022-05-14,SHIPPED
3556,1274,2024-09-14,SHIPPED
3557,1348,2022-04-28,SHIPPED
3558,1164,2023-03-31,SHIPPED
3559,1212,2023-06-30,CREATED
3560,1812,2022-03-11,DELIVERED
3561,208,2024-12-19,SHIPPED
3562,976,2023-04-25,DELIVERED
3563,1170,2022-10-21,DELIVERED
3564,97,2022-06-22,CREATED
3565,1669,2024-06-25,DELIVERED
3566,130,2024-11-17,SHIPPED
3567,781,2027-05-13,DELIVERED
3568,1661,2024-07-18,CREATED
3569,1883,2022-11-03,DELIVERED
3570,1147,2023-03-23,CANCELLED
3571,1527,2022-03-15,CREATED
3572,1119,2022-05-20,DELIVERED
3573,230,2022-01-11,DELIVERED
3574,977,2022-05-13,CREATED
3575,168,2024-05-21,SHIPPED
3576,230,2025-03-08,DELIVERED
3577,1919,2023-11-06,DELIVERED
3578,129,2024-09-19,CREATED
3579,618,2024-03-10,SHIPPED
3580,1514,2022-11-17,CANCELLED
3581,291,2023-10-29,DELIVERED
3582,956,2026-11-22,DELIVERED
3583,1984,2023-05-31,DELIVERED
3584,368,2023-04-11,CREATED
3585,1020,2022-09-13,DELIVERED
3586,821,2022-07-04,DELIVERED
3587,217,2024-12-09,DELIVERED
3588,574,2023-09-22,DELIVERED
3589,23,2024-10-18,CANCELLED
3590,613,2024-06-04,SHIPPED
3591,1776,2024-07-08,DELIVERED
3592,321,2024-06-08,CANCELLED
3593,1306,2022-03-27,SHIPPED
3594,1683,2023-11-03,CANCELLED
3595,1739,2023-06-27,DELIVERED
3596,1939,2022-08-30,SHIPPED
3597,405,2023-06-06,SHIPPED
3598,358,2024-12-03,CANCELLED
3599,1591,2022-12-22,DELIVERED
3600,1549,2024-12-30,DELIVERED
3601,1578,2023-08-17,CANCELLED
3602,121,2023-01-23,CANCELLED
3603,1741,2023-09-07,SHIPPED
3604,1154,2023-08-25,DELIVERED
3605,441,2022-10-07,CANCELLED
3606,448,2023-12-16,DELIVERED
3607,1560,2024-12-08,DELIVERED
3608,992,2024-01-25,RETURNED
3609,1723,2025-01-25,CREATED
3610,813,2022-05-30,DELIVERED
3611,1989,2022-01-17,CREATED
3612,730,2024-12-18,CREATED
3613,499,2023-07-14,SHIPPED
3614,1480,2024-04-09,SHIPPED
3615,1230,2024-07-07,CANCELLED
3616,1521,2022-10-08,CREATED
3617,1237,2025-02-14,DELIVERED
3618,604,2023-03-29,CREATED
3619,29,2024-02-08,SHIPPED
3620,1288,2023-01-22,DELIVERED
3621,405,2022-12-04,CANCELLED
3622,1314,2022-07-25,CREATED
3623,469,2024-10-27,CANCELLED
3624,223,2023-06-30,CANCELLED
3625,275,2023-03-29,CREATED
3626,782,2022-08-18,SHIPPED
3627,1491,2024-11-02,CANCELLED
3628,276,2025-01-11,DELIVERED
3629,729,2024-12-26,SHIPPED
3630,600,2024-09-27,CANCELLED
3631,1641,2022-11-28,DELIVERED
3632,1139,2025-01-17,SHIPPED
3633,605,2022-02-24,DELIVERED
3634,231,2023-09-07,DELIVERED
3635,1714,2024-08-27,DELIVERED
3636,1514,2022-03-06,DELIVERED
3637,1912,2022-09-20,CANCELLED
3638,486,2025-03-06,SHIPPED
3639,67,2022-09-19,DELIVERED
3640,1763,2023-01-11,CANCELLED
3641,1685,2024-09-25,DELIVERED
3642,638,2024-01-12,DELIVERED
3643,195,2022-08-28,CREATED
3644,748,2025-02-15,SHIPPED
3645,362,2022-09-12,SHIPPED
3646,1133,2024-10-11,CANCELLED
3647,663,2023-03-18,SHIPPED
3648,1870,2022-04-26,CANCELLED
3649,1590,2022-12-23,SHIPPED
3650,870,2023-07-29,SHIPPED
3651,1572,2022-11-12,CREATED
3652,1354,2024-12-28,DELIVERED
3653,1423,2024-08-24,DELIVERED
3654,1619,2022-10-08,CREATED
3655,725,2022-03-15,DELIVERED
3656,1315,2022-09-21,CANCELLED
3657,1061,2023-11-07,DELIVERED
3658,1172,2023-04-30,SHIPPED
3659,1550,2025-01-14,SHIPPED
3660,257,2022-07-23,DELIVERED
3661,1466,2023-05-18,DELIVERED
3662,1515,2022-09-08,DELIVERED
3663,876,2023-12-27,DELIVERED
3664,1505,2023-05-08,DELIVERED
3665,596,2024-11-12,SHIPPED
3666,408,2022-03-02,CREATED
3667,1564,2024-07-12,DELIVERED
3668,602,2024-05-10,DELIVERED
3669,1027,2023-03-07,CREATED
3670,455,2023-05-12,DELIVERED
3671,949,2024-11-01,DELIVERED
3672,383,2023-11-21,CREATED
3673,1918,2027-06-05,DELIVERED
3674,874,2022-06-17,CANCELLED
3675,1761,2023-03-05,CREATED
3676,220,2027-02-22,CREATED
3677,893,2024-12-01,SHIPPED
3678,795,2022-04-13,CREATED
3679,16,2024-11-17,DELIVERED
3680,250,2023-03-18,DELIVERED
3681,1160,2022-07-14,DELIVERED
3682,217,2024-12-30,DELIVERED
3683,200,2024-12-10,CANCELLED
3684,17,2022-07-30,DELIVERED
3685,1725,2023-10-17,DELIVERED
3686,178,2023-11-15,CREATED
3687,1858,2024-04-06,CANCELLED
3688,1002,2023-02-16,CREATED
3689,1845,2023-08-17,DELIVERED
3690,1625,2024-09-28,DELIVERED
3691,702,2023-05-21,CANCELLED
3692,1063,2022-09-19,SHIPPED
3693,226,2024-02-25,SHIPPED
3694,676,2023-05-31,DELIVERED
3695,1512,2023-02-04,SHIPPED
3696,581,2024-04-03,CREATED
3697,1300,2024-10-31,DELIVERED
3698,1434,2023-10-08,SHIPPED
3699,1821,2024-09-27,SHIPPED
3700,261,2023-11-07,CANCELLED
3701,573,2022-03-23,CANCELLED
3702,136,2023-03-02,SHIPPED
3703,1358,2024-05-01,SHIPPED
3704,1526,2023-03-25,DELIVERED
3705,161,2023-04-13,SHIPPED
3706,1063,2023-05-25,SHIPPED
3707,940,2022-10-05,DELIVERED
3708,864,2024-02-23,DELIVERED
3709,1796,2024-05-12,DELIVERED
